EntityType,EntityUniqueAttributeValue,BusinessAttributeName,BusinessAttributeValue,EntityUniqueAttributeName[optional]
azure_sql_table,mssql://test-db.database.windows.net/test-server/test-database/test-schema//Test-Table-00212,Data Residency.Cross Border Restricted,TRUE,qualifiedName
azure_sql_table,mssql://test-db.database.windows.net/test-server/test-database/test-schema//Test-Table-00989,Data Residency.Cloud Region,uksouth,qualifiedName
azure_sql_table,mssql://test-db.database.windows.net/test-server/test-database/test-schema//Test-Table-00989,Data Residency.Cross Border Restricted,TRUE,qualifiedName
azure_sql_table,mssql://test-db.database.windows.net/test-server/test-database/test-schema//Test-Table-00228,Data Residency.Cloud Region,uksouth,qualifiedName
azure_sql_table,mssql://test-db.database.windows.net/test-server/test-database/test-schema//Test-Table-00228,Data Residency.Cross Border Restricted,TRUE,qualifiedName
azure_sql_table,mssql://test-db.database.windows.net/test-server/test-database/test-schema//Test-Table-00800,Data Residency.Cloud Region,uksouth,qualifiedName
azure_sql_table,mssql://test-db.database.windows.net/test-server/test-database/test-schema//Test-Table-00800,Data Residency.Cross Border Restricted,TRUE,qualifiedName
azure_sql_table,mssql://test-db.database.windows.net/test-server/test-database/test-schema//Test-Table-00556,Data Residency.Cloud Region,uksouth,qualifiedName
azure_sql_table,mssql://test-db.database.windows.net/test-server/test-database/test-schema//Test-Table-00556,Data Residency.Cross Border Restricted,TRUE,qualifiedName
azure_sql_table,mssql://test-db.database.windows.net/test-server/test-database/test-schema//Test-Table-00896,Data Residency.Cloud Region,uksouth,qualifiedName
azure_sql_table,mssql://test-db.database.windows.net/test-server/test-database/test-schema//Test-Table-00896,Data Residency.Cross Border Restricted,TRUE,qualifiedName
azure_sql_table,mssql://test-db.database.windows.net/test-server/test-database/test-schema//Test-Table-00338,Data Residency.Cloud Region,uksouth,qualifiedName
azure_sql_table,mssql://test-db.database.windows.net/test-server/test-database/test-schema//Test-Table-00338,Data Residency.Cross Border Restricted,TRUE,qualifiedName
azure_sql_table,mssql://test-db.database.windows.net/test-server/test-database/test-schema//Test-Table-00817,Data Residency.Cloud Region,uksouth,qualifiedName
azure_sql_table,mssql://test-db.database.windows.net/test-server/test-database/test-schema//Test-Table-00817,Data Residency.Cross Border Restricted,TRUE,qualifiedName
azure_sql_table,mssql://test-db.database.windows.net/test-server/test-database/test-schema//Test-Table-00769,Data Residency.Cloud Region,uksouth,qualifiedName
azure_sql_table,mssql://test-db.database.windows.net/test-server/test-database/test-schema//Test-Table-00769,Data Residency.Cross Border Restricted,TRUE,qualifiedName
azure_sql_table,mssql://test-db.database.windows.net/test-server/test-database/test-schema//Test-Table-00158,Data Residency.Cloud Region,uksouth,qualifiedName
azure_sql_table,mssql://test-db.database.windows.net/test-server/test-database/test-schema//Test-Table-00158,Data Residency.Cross Border Restricted,TRUE,qualifiedName
azure_sql_table,mssql://test-db.database.windows.net/test-server/test-database/test-schema//Test-Table-00612,Data Residency.Cloud Region,uksouth,qualifiedName
azure_sql_table,mssql://test-db.database.windows.net/test-server/test-database/test-schema//Test-Table-00612,Data Residency.Cross Border Restricted,TRUE,qualifiedName
azure_sql_table,mssql://test-db.database.windows.net/test-server/test-database/test-schema//Test-Table-00337,Data Residency.Cloud Region,uksouth,qualifiedName
azure_sql_table,mssql://test-db.database.windows.net/test-server/test-database/test-schema//Test-Table-00337,Data Residency.Cross Border Restricted,TRUE,qualifiedName
azure_sql_table,mssql://test-db.database.windows.net/test-server/test-database/test-schema//Test-Table-00838,Data Residency.Cloud Region,uksouth,qualifiedName
azure_sql_table,mssql://test-db.database.windows.net/test-server/test-database/test-schema//Test-Table-00838,Data Residency.Cross Border Restricted,TRUE,qualifiedName
azure_sql_table,mssql://test-db.database.windows.net/test-server/test-database/test-schema//Test-Table-00168,Data Residency.Cloud Region,uksouth,qualifiedName
azure_sql_table,mssql://test-db.database.windows.net/test-server/test-database/test-schema//Test-Table-00168,Data Residency.Cross Border Restricted,TRUE,qualifiedName
azure_sql_table,mssql://test-db.database.windows.net/test-server/test-database/test-schema//Test-Table-00926,Data Residency.Cloud Region,uksouth,qualifiedName
azure_sql_table,mssql://test-db.database.windows.net/test-server/test-database/test-schema//Test-Table-00926,Data Residency.Cross Border Restricted,TRUE,qualifiedName
azure_sql_table,mssql://test-db.database.windows.net/test-server/test-database/test-schema//Test-Table-00465,Data Residency.Cloud Region,uksouth,qualifiedName
azure_sql_table,mssql://test-db.database.windows.net/test-server/test-database/test-schema//Test-Table-00465,Data Residency.Cross Border Restricted,TRUE,qualifiedName
azure_sql_table,mssql://test-db.database.windows.net/test-server/test-database/test-schema//Test-Table-00702,Data Residency.Cloud Region,uksouth,qualifiedName
azure_sql_table,mssql://test-db.database.windows.net/test-server/test-database/test-schema//Test-Table-00702,Data Residency.Cross Border Restricted,TRUE,qualifiedName
azure_sql_table,mssql://test-db.database.windows.net/test-server/test-database/test-schema//Test-Table-00125,Data Residency.Cloud Region,uksouth,qualifiedName
azure_sql_table,mssql://test-db.database.windows.net/test-server/test-database/test-schema//Test-Table-00125,Data Residency.Cross Border Restricted,TRUE,qualifiedName
azure_sql_table,mssql://test-db.database.windows.net/test-server/test-database/test-schema//Test-Table-00251,Data Residency.Cloud Region,uksouth,qualifiedName
azure_sql_table,mssql://test-db.database.windows.net/test-server/test-database/test-schema//Test-Table-00251,Data Residency.Cross Border Restricted,TRUE,qualifiedName
azure_sql_table,mssql://test-db.database.windows.net/test-server/test-database/test-schema//Test-Table-00360,Data Residency.Cloud Region,uksouth,qualifiedName
azure_sql_table,mssql://test-db.database.windows.net/test-server/test-database/test-schema//Test-Table-00360,Data Residency.Cross Border Restricted,TRUE,qualifiedName
azure_sql_table,mssql://test-db.database.windows.net/test-server/test-database/test-schema//Test-Table-00009,Data Residency.Cloud Region,uksouth,qualifiedName
azure_sql_table,mssql://test-db.database.windows.net/test-server/test-database/test-schema//Test-Table-00009,Data Residency.Cross Border Restricted,TRUE,qualifiedName
azure_sql_table,mssql://test-db.database.windows.net/test-server/test-database/test-schema//Test-Table-00258,Data Residency.Cloud Region,uksouth,qualifiedName
azure_sql_table,mssql://test-db.database.windows.net/test-server/test-database/test-schema//Test-Table-00258,Data Residency.Cross Border Restricted,TRUE,qualifiedName
azure_sql_table,mssql://test-db.database.windows.net/test-server/test-database/test-schema//Test-Table-00040,Data Residency.Cloud Region,uksouth,qualifiedName
azure_sql_table,mssql://test-db.database.windows.net/test-server/test-database/test-schema//Test-Table-00040,Data Residency.Cross Border Restricted,TRUE,qualifiedName
azure_sql_table,mssql://test-db.database.windows.net/test-server/test-database/test-schema//Test-Table-00214,Data Residency.Cloud Region,uksouth,qualifiedName
azure_sql_table,mssql://test-db.database.windows.net/test-server/test-database/test-schema//Test-Table-00214,Data Residency.Cross Border Restricted,TRUE,qualifiedName
azure_sql_table,mssql://test-db.database.windows.net/test-server/test-database/test-schema//Test-Table-00983,Data Residency.Cloud Region,uksouth,qualifiedName
azure_sql_table,mssql://test-db.database.windows.net/test-server/test-database/test-schema//Test-Table-00983,Data Residency.Cross Border Restricted,TRUE,qualifiedName
azure_sql_table,mssql://test-db.database.windows.net/test-server/test-database/test-schema//Test-Table-00308,Data Residency.Cloud Region,uksouth,qualifiedName
azure_sql_table,mssql://test-db.database.windows.net/test-server/test-database/test-schema//Test-Table-00308,Data Residency.Cross Border Restricted,TRUE,qualifiedName
azure_sql_table,mssql://test-db.database.windows.net/test-server/test-database/test-schema//Test-Table-00493,Data Residency.Cloud Region,uksouth,qualifiedName
azure_sql_table,mssql://test-db.database.windows.net/test-server/test-database/test-schema//Test-Table-00493,Data Residency.Cross Border Restricted,TRUE,qualifiedName
azure_sql_table,mssql://test-db.database.windows.net/test-server/test-database/test-schema//Test-Table-00431,Data Residency.Cloud Region,uksouth,qualifiedName
azure_sql_table,mssql://test-db.database.windows.net/test-server/test-database/test-schema//Test-Table-00431,Data Residency.Cross Border Restricted,TRUE,qualifiedName
azure_sql_table,mssql://test-db.database.windows.net/test-server/test-database/test-schema//Test-Table-00006,Data Residency.Cloud Region,uksouth,qualifiedName
azure_sql_table,mssql://test-db.database.windows.net/test-server/test-database/test-schema//Test-Table-00006,Data Residency.Cross Border Restricted,TRUE,qualifiedName
azure_sql_table,mssql://test-db.database.windows.net/test-server/test-database/test-schema//Test-Table-00724,Data Residency.Cloud Region,uksouth,qualifiedName
azure_sql_table,mssql://test-db.database.windows.net/test-server/test-database/test-schema//Test-Table-00724,Data Residency.Cross Border Restricted,TRUE,qualifiedName
azure_sql_table,mssql://test-db.database.windows.net/test-server/test-database/test-schema//Test-Table-00962,Data Residency.Cloud Region,uksouth,qualifiedName
azure_sql_table,mssql://test-db.database.windows.net/test-server/test-database/test-schema//Test-Table-00962,Data Residency.Cross Border Restricted,TRUE,qualifiedName
azure_sql_table,mssql://test-db.database.windows.net/test-server/test-database/test-schema//Test-Table-00152,Data Residency.Cloud Region,uksouth,qualifiedName
azure_sql_table,mssql://test-db.database.windows.net/test-server/test-database/test-schema//Test-Table-00152,Data Residency.Cross Border Restricted,TRUE,qualifiedName
azure_sql_table,mssql://test-db.database.windows.net/test-server/test-database/test-schema//Test-Table-00183,Data Residency.Cloud Region,uksouth,qualifiedName
azure_sql_table,mssql://test-db.database.windows.net/test-server/test-database/test-schema//Test-Table-00183,Data Residency.Cross Border Restricted,TRUE,qualifiedName
azure_sql_table,mssql://test-db.database.windows.net/test-server/test-database/test-schema//Test-Table-00598,Data Residency.Cloud Region,uksouth,qualifiedName
azure_sql_table,mssql://test-db.database.windows.net/test-server/test-database/test-schema//Test-Table-00598,Data Residency.Cross Border Restricted,TRUE,qualifiedName
azure_sql_table,mssql://test-db.database.windows.net/test-server/test-database/test-schema//Test-Table-00363,Data Residency.Cloud Region,uksouth,qualifiedName
azure_sql_table,mssql://test-db.database.windows.net/test-server/test-database/test-schema//Test-Table-00363,Data Residency.Cross Border Restricted,TRUE,qualifiedName
azure_sql_table,mssql://test-db.database.windows.net/test-server/test-database/test-schema//Test-Table-00522,Data Residency.Cloud Region,uksouth,qualifiedName
azure_sql_table,mssql://test-db.database.windows.net/test-server/test-database/test-schema//Test-Table-00522,Data Residency.Cross Border Restricted,TRUE,qualifiedName
azure_sql_table,mssql://test-db.database.windows.net/test-server/test-database/test-schema//Test-Table-00581,Data Residency.Cloud Region,uksouth,qualifiedName
azure_sql_table,mssql://test-db.database.windows.net/test-server/test-database/test-schema//Test-Table-00581,Data Residency.Cross Border Restricted,TRUE,qualifiedName
azure_sql_table,mssql://test-db.database.windows.net/test-server/test-database/test-schema//Test-Table-00264,Data Residency.Cloud Region,uksouth,qualifiedName
azure_sql_table,mssql://test-db.database.windows.net/test-server/test-database/test-schema//Test-Table-00264,Data Residency.Cross Border Restricted,TRUE,qualifiedName
azure_sql_table,mssql://test-db.database.windows.net/test-server/test-database/test-schema//Test-Table-00217,Data Residency.Cloud Region,uksouth,qualifiedName
azure_sql_table,mssql://test-db.database.windows.net/test-server/test-database/test-schema//Test-Table-00217,Data Residency.Cross Border Restricted,TRUE,qualifiedName
azure_sql_table,mssql://test-db.database.windows.net/test-server/test-database/test-schema//Test-Table-00777,Data Residency.Cloud Region,uksouth,qualifiedName
azure_sql_table,mssql://test-db.database.windows.net/test-server/test-database/test-schema//Test-Table-00777,Data Residency.Cross Border Restricted,TRUE,qualifiedName
azure_sql_table,mssql://test-db.database.windows.net/test-server/test-database/test-schema//Test-Table-00531,Data Residency.Cloud Region,uksouth,qualifiedName
azure_sql_table,mssql://test-db.database.windows.net/test-server/test-database/test-schema//Test-Table-00531,Data Residency.Cross Border Restricted,TRUE,qualifiedName
azure_sql_table,mssql://test-db.database.windows.net/test-server/test-database/test-schema//Test-Table-00478,Data Residency.Cloud Region,uksouth,qualifiedName
azure_sql_table,mssql://test-db.database.windows.net/test-server/test-database/test-schema//Test-Table-00478,Data Residency.Cross Border Restricted,TRUE,qualifiedName
